7111.65,7532.36,121.0
5679.61,9538.83,121.0
4862.46,9538.83,121.0
2750.81,9474.11,121.0
1852.75,8357.61,121.0
1974.11,6076.05,121.0
1974.11,5149.68,121.0
4235.44,5076.86,121.0
6411.81,5093.04,121.0
5412.62,7888.35,121.0
4510.52,8264.56,121.0
3033.98,9243.53,121.0
2301.78,8078.48,121.0
2944.98,7669.9,121.0
3786.41,7139.97,121.0
4830.1,6480.58,121.0
7099.51,8438.51,121.0
5505.66,8450.65,121.0
3563.92,8839.0,121.0
3167.48,7532.36,121.0
2730.58,7285.6,121.0
3511.33,6666.67,121.0
4097.9,6286.41,121.0
3337.38,5121.36,121.0
4530.74,6011.33,121.0
4215.21,7783.17,121.0
5194.17,7055.02,121.0
5218.45,5089.0,121.0
5622.98,5999.19,121.0
5950.65,5796.93,121.0
6614.08,7621.36,121.0
5380.26,7544.5,121.0
6318.77,7281.55,121.0
6549.35,7212.78,121.0
6585.76,6092.23,121.0
7152.1,6104.37,121.0
7669.9,7783.17,121.0
