7111.65,7532.36,0.532
5679.61,9538.83,0.153
4862.46,9538.83,0.153
2750.81,9474.11,0.118
1852.75,8357.61,0.118
1974.11,6076.05,0.108
1974.11,5149.68,0.079
4235.44,5076.86,0.083
6411.81,5093.04,0.189
5412.62,7888.35,0.491
4510.52,8264.56,0.358
3033.98,9243.53,0.163
2301.78,8078.48,0.173
2944.98,7669.9,0.176
3786.41,7139.97,0.314
4830.1,6480.58,0.237
7099.51,8438.51,0.186
5505.66,8450.65,0.173
3563.92,8839.0,0.196
3167.48,7532.36,0.209
2730.58,7285.6,0.133
3511.33,6666.67,0.219
4097.9,6286.41,0.173
3337.38,5121.36,0.087
4530.74,6011.33,0.163
4215.21,7783.17,0.307
5194.17,7055.02,0.254
5218.45,5089.0,0.093
5622.98,5999.19,0.161
5950.65,5796.93,0.176
6614.08,7621.36,0.429
5380.26,7544.5,0.246
6318.77,7281.55,0.115
6549.35,7212.78,0.153
6585.76,6092.23,0.153
7152.1,6104.37,0.215
7669.9,7783.17,0.184
