7111.65,7532.36,120.98
5679.61,9538.83,114.38
4862.46,9538.83,108.66
2750.81,9474.11,105.26
1852.75,8357.61,105.08
1974.11,6076.05,106.52
1974.11,5149.68,109.09
4235.44,5076.86,110.4
6411.81,5093.04,111.94
5412.62,7888.35,117.33
4510.52,8264.56,114.95
3033.98,9243.53,106.78
2301.78,8078.48,106.42
2944.98,7669.9,111.2
3786.41,7139.97,112.85
4830.1,6480.58,114.93
7099.51,8438.51,116.92
5505.66,8450.65,115.72
3563.92,8839.0,111.16
3167.48,7532.36,111.73
2730.58,7285.6,108.47
3511.33,6666.67,111.75
4097.9,6286.41,110.64
3337.38,5121.36,108.84
4530.74,6011.33,112.14
4215.21,7783.17,114.44
5194.17,7055.02,116.35
5218.45,5089.0,110.39
5622.98,5999.19,111.28
5950.65,5796.93,111.36
6614.08,7621.36,119.74
5380.26,7544.5,116.74
6318.77,7281.55,118.85
6549.35,7212.78,119.1
6585.76,6092.23,113.95
7152.1,6104.37,114.74
7669.9,7783.17,121.0
